#OK
#SQL= select h.bdmId, h.axis1_x, h.axis1_y , h.axis1_z, h.Mtot, h.Mvir, h.x, h.y, h.z, h.np from miniMDR1..BDMV h where h.snapnum = 85
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-24 20:21:25.629 CEST
#QUERYTIME 73 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,axis1_x,axis1_y,axis1_z,Mtot,Mvir,x,y,z,np
8512289792,0.7484,0.4635,-0.4744,1.95999996E12,1.91600001E12,420.9512,476.9789,885.4769,221
8512289831,-0.7127,0.3975,0.5779,3.38200003E11,3.38200003E11,412.4627,424.4931,883.1569,39
8512289839,-0.6884,0.6196,0.3771,5.37700008E11,5.37700008E11,415.294,434.6255,876.0928,62
8512289850,0.0975,0.9886,-0.115,4.42300006E11,4.16300007E11,407.3383,450.168,874.8866,48
8512289851,-0.0359,0.7042,0.7091,7.4580001E11,6.417E11,409.8016,446.9286,871.0862,74
8512289852,0.9023,0.3775,0.2081,4.77000008E11,4.77000008E11,429.1829,439.0923,879.8236,55
8512289863,-0.6358,-0.0453,0.7705,4.16300007E11,3.90200001E11,403.0524,453.1685,879.4167,45
8512289866,-0.1005,0.829,-0.5501,1.50899995E12,1.41400002E12,401.7377,454.1562,878.2304,163
8512289868,0.4564,0.7759,-0.4355,4.07600005E11,3.90200001E11,403.2567,453.0574,876.7177,45
8512289890,0.4581,0.7819,-0.4228,7.4580001E11,6.8509997E11,425.4037,468.8737,883.0932,79
8512289891,0.5107,0.8419,-0.1745,1.00600001E12,1.00600001E12,428.8011,467.761,883.1566,116
8512289896,0.7345,0.2607,-0.6266,3.40799993E12,4.33600004E11,417.6238,472.1573,884.5871,50
8512289897,0.3568,0.2974,0.8856,1.83799998E12,1.275E12,425.8433,469.4076,883.7288,147
8512289908,-0.4055,0.4339,0.8045,1.90800003E11,1.90800003E11,413.3932,471.7289,883.808,22
8512289909,0.9051,0.3992,0.1465,2.38499995E13,2.30699995E13,417.8745,472.1943,884.5557,2660
8512289916,0.9348,0.3547,-0.0184,3.03500001E11,3.03500001E11,425.9855,482.7844,886.5975,35
8512289921,0.628,0.4011,-0.6669,2.02099995E12,1.99499999E12,428.983,484.2256,885.1443,230
8512289946,-0.4265,0.025,0.9041,3.81600006E11,3.72900004E11,413.8809,421.7711,885.1592,43
8512289949,-0.328,-0.4315,0.8404,1.43999998E12,1.422E12,413.4541,424.204,882.7985,164
8512289950,0.8532,0.5014,0.1435,3.66E12,3.63400004E12,408.6489,428.2109,882.0185,419
8512289963,0.2253,0.9252,0.3053,1.11899994E12,1.10099995E12,411.013,446.6367,873.103,127
8512289973,-0.3242,-0.4498,0.8322,4.51000009E11,4.51000009E11,424.3969,440.5213,878.5731,52
8512289974,0.9579,-0.1405,0.2505,7.0239997E11,6.8509997E11,430.2841,438.954,880.4282,79
8512289982,0.4512,0.6442,0.6175,5.03000007E11,5.03000007E11,412.1771,446.3575,874.2407,58
8512289987,-0.4538,0.4148,0.7887,1.06800003E13,1.85599997E12,404.5128,452.0332,878.9077,214
8512289988,0.9749,-0.0191,-0.2218,4.07600005E11,4.07600005E11,424.6588,447.1953,882.2341,47
8512289998,0.5283,-0.0191,0.8488,1.38800005E12,1.11899994E12,402.7856,459.3944,878.7032,129
8512289999,0.3344,-0.4069,0.8501,2.94799999E11,2.94799999E11,415.7685,458.9318,883.7913,34
8512290006,0.8347,0.5349,-0.131,4.77000008E11,4.77000008E11,408.112,460.9691,883.5171,55
8512290012,0.7098,-0.1555,0.6871,3.55600007E11,3.55600007E11,425.8535,466.6907,882.4885,41
8512290013,0.895,0.4457,0.0172,2.34200007E11,2.34200007E11,427.0974,467.5143,883.1246,27
8512290018,0.9394,0.0192,-0.3422,4.07600005E11,3.81600006E11,423.3693,469.4429,882.9594,44
8512290019,0.8745,-0.4461,-0.1904,6.8340002E12,6.5650001E12,429.3216,468.8295,884.0726,757
8512290039,0.7415,0.6567,0.1373,1.61299995E12,1.60400002E12,408.4186,477.2331,884.1763,185
8512290063,0.6929,0.5428,-0.4746,6.1569997E11,5.8099997E11,408.316,421.803,885.6167,67
8512290070,0.8243,0.4024,-0.3982,5.9839998E11,5.8099997E11,404.6013,426.4135,883.076,67
8512290071,-0.0857,0.9945,0.061,1.80400003E12,1.37000006E12,416.7681,424.424,880.3666,158
8512290078,-0.2339,0.9661,0.1088,2.081E11,2.081E11,423.9497,426.0559,884.0519,24
8512290081,-0.0591,-0.2553,0.965,3.81600006E11,3.72900004E11,410.5012,430.8195,879.395,43
8512290089,0.181,0.1444,0.9728,2.60200006E11,2.60200006E11,403.9661,454.0107,880.2885,30
8512290109,0.9813,0.1355,-0.137,3.72900004E11,3.72900004E11,420.7401,455.1641,884.4088,43
8512290114,0.3231,0.773,-0.546,3.72900004E11,3.72900004E11,415.5084,459.0112,883.5855,43
8512290130,-0.7492,0.1891,0.6348,2.7139999E12,6.6779998E11,423.2551,471.3999,885.66,77
8512290137,0.7807,0.4769,0.4038,7.9780001E11,7.8919998E11,420.0916,475.9788,885.3684,91
8512290166,0.6462,-0.6372,0.42,4.6570002E12,8.7589998E11,406.1732,422.1236,884.6425,101
8512290170,0.7053,0.4542,-0.5443,3.69400008E12,3.58999995E12,402.534,423.1999,884.0278,414
8512290171,0.6991,-0.6869,0.1985,3.9999999E13,3.9710001E13,405.9606,421.9114,884.7106,4579
8512290172,0.1112,0.8624,0.4939,1.51800001E12,1.50899995E12,412.2812,422.3045,884.6301,174
8512290180,-0.633,0.7738,0.0238,2.34200007E11,2.34200007E11,405.1506,424.3689,883.2913,27
8512290187,0.4611,0.8717,-0.166,1.73399998E11,1.73399998E11,410.7828,425.407,882.3925,20
8512290191,0.1657,0.9137,0.3709,3.20900006E11,3.20900006E11,421.1287,437.2705,879.7852,37
8512290199,0.0986,0.759,0.6435,1.99500005E11,1.99500005E11,424.4638,439.9184,880.2014,23
8512290203,-0.3683,0.5418,0.7556,3.90200001E11,3.38200003E11,407.894,449.4989,873.7623,39
8512290204,0.4594,0.6463,-0.6093,9.1059998E11,9.0190001E11,415.7392,443.5515,878.6213,104
8512290209,0.2618,-0.3972,0.8796,2.83599988E12,1.977E12,404.2865,452.5503,878.4408,228
8512290218,0.514,0.2691,0.8145,2.16800002E11,2.16800002E11,421.5554,453.9396,884.2426,25
8512290244,0.4682,0.6376,0.6118,1.90800003E11,1.82100001E11,427.7804,468.17,882.9265,21
8512290262,0.5402,0.5847,-0.6052,1.43100006E12,9.5390001E11,429.0278,469.0669,884.2156,110
8512290279,0.2909,-0.2801,0.9148,3.64200002E11,3.64200002E11,427.1039,483.7714,886.9528,42
8512290286,0.1322,0.7303,0.6702,6.6779998E11,6.6779998E11,425.5081,489.7088,882.8276,77
8512290292,-0.0151,0.9684,-0.2489,3.43399989E12,3.39099989E12,412.1478,492.7504,882.7198,391
8512290293,0.6574,-0.4875,0.5746,1.90800003E11,1.90800003E11,422.3439,495.5162,886.7319,22
8512290297,-0.4899,-0.1415,0.8602,6.5910001E11,3.81600006E11,418.2723,495.69,884.0696,44
8512290302,-0.1201,-0.4447,0.8876,4.33600004E11,3.12200004E11,418.8901,502.4155,884.259,36
8512290309,-0.1684,0.4744,0.8641,6.7640001E11,6.7640001E11,411.1373,512.8429,879.9807,78
8512290320,0.1568,0.0986,0.9827,2.77500002E11,2.77500002E11,407.5031,513.3711,877.0881,32
8512290321,0.9549,0.2803,-0.0977,2.77500002E11,2.77500002E11,415.4821,515.4023,879.5977,32
8512290433,0.4846,0.5546,-0.6765,2.22000002E12,2.22000002E12,418.9059,502.4432,884.2284,256
8512290444,-0.6401,0.742,0.1996,2.77500002E11,2.77500002E11,403.8854,506.959,881.8956,32
8512290445,0.1216,-0.4592,0.88,4.94300004E11,4.94300004E11,427.1058,512.3855,884.9203,57
8512290457,0.8236,0.3319,-0.46,7.2850001E11,5.8099997E11,409.2137,511.8613,879.7038,67
8512290458,0.9926,-0.0287,-0.1183,3.64200002E11,3.64200002E11,412.198,513.0701,880.8804,42
8512290580,0.1878,0.8485,0.4948,9.4529998E11,9.3660001E11,426.1364,489.4952,883.4434,108
8512290587,-0.665,0.5157,0.5402,7.7179997E11,7.7179997E11,422.7938,495.7217,887.5256,89
8512290588,-0.1636,0.5342,0.8294,6.417E11,6.3309998E11,428.054,491.4621,884.0728,73
8512290597,0.9191,0.345,-0.1905,9.7999998E11,9.7130001E11,421.747,504.2797,886.981,112
8512290598,-0.1585,0.9861,0.0506,2.51500003E11,2.51500003E11,421.8518,502.8051,887.1301,29
8512290603,0.4391,0.8829,-0.1666,9.7999998E11,9.7130001E11,430.247,508.5465,887.554,112
8512290615,0.1764,-0.3442,0.9222,9.678E12,9.5310001E12,407.4273,511.5286,878.2278,1099
8512290616,0.6661,-0.1926,0.7206,2.00299997E12,1.95100004E12,408.3936,512.2239,879.1752,225
8512290622,0.8629,0.5036,-0.0417,4.466E12,4.37100007E12,409.1603,511.8266,879.7126,504
8512290623,0.8317,-0.1234,0.5414,2.77500002E11,2.77500002E11,412.9135,513.4151,881.3978,32
8512290733,0.6121,-0.3748,0.6963,3.03500001E11,3.03500001E11,415.312,506.327,884.4568,35
8512290738,0.7116,0.0292,-0.7019,3.46900005E11,3.46900005E11,413.4662,511.335,883.2336,40
8512290748,-0.0624,0.99,-0.1264,2.16799995E12,2.16799995E12,404.6654,517.0444,882.9062,250
8512290749,0.5558,0.8197,0.1388,2.25500004E11,2.25500004E11,408.5208,512.3654,881.3265,26
8512290857,0.6479,-0.5997,0.4696,3.55600007E11,3.55600007E11,409.6679,494.3364,884.9319,41
8512290870,0.2573,0.7054,0.6605,3.90200001E11,3.81600006E11,421.6667,504.6784,886.5397,44
8512290876,0.4432,0.2022,0.8733,2.081E11,1.73399998E11,430.473,508.5128,887.4555,20
8512291004,0.8637,0.1665,0.4757,4.51000009E11,4.51000009E11,423.1806,495.8945,888.501,52
8512291018,0.1785,-0.4827,0.8574,2.86200005E11,2.86200005E11,416.9994,508.0867,886.0064,33
8512291019,0.5816,-0.6202,0.5264,2.60200006E11,2.60200006E11,421.3937,507.0151,886.2474,30
8512291143,-0.5723,-0.1507,0.8061,7.0239997E11,7.0239997E11,404.0421,495.9032,885.239,81
8512291144,-0.2132,0.2146,0.9531,2.16800002E11,2.16800002E11,422.7805,499.174,892.2136,25
8512291163,0.5679,0.688,-0.4518,1.73399998E11,1.73399998E11,407.3515,512.1437,882.7544,20
8512291309,0.8101,0.2841,0.5129,3.20900006E11,3.20900006E11,404.1081,508.2834,884.2585,37
8512291310,-0.5525,0.1693,0.8162,1.82100001E11,1.82100001E11,404.3899,508.5186,883.7488,21
8512291316,-0.3494,0.9313,0.1034,1.07499998E12,1.07499998E12,411.8046,512.7438,882.4046,124
8512291412,0.7096,0.7013,-0.0687,1.75999995E12,1.75999995E12,426.0506,491.928,887.759,203
8512291418,0.735,0.0833,0.6729,1.21400001E12,1.20499995E12,408.5477,494.9944,887.0047,139
8512291419,0.8184,0.277,0.5035,4.68300005E11,4.68300005E11,424.0523,497.0542,892.8149,54
8512291424,-0.1004,0.9754,-0.1961,1.90800003E11,1.90800003E11,423.8849,497.6139,892.8004,22
8512291428,0.3381,0.7737,0.5358,8.4990001E11,8.4119998E11,430.5101,508.5214,888.0477,97
8512291434,-0.5508,0.8103,0.1998,2.01200003E12,2.01200003E12,416.1837,512.7047,886.6483,232
8512291435,-0.3203,0.8162,-0.4809,5.8099997E11,5.7240001E11,406.6094,513.0049,887.01,66
8512291438,-0.2378,0.9645,0.1145,2.081E11,2.081E11,418.0211,515.988,887.7333,24
8512291559,0.8323,-0.4464,0.3286,6.5039997E11,6.5039997E11,408.5677,495.7433,887.0234,75
8512291566,0.8615,-0.4802,-0.165,6.417E11,6.417E11,408.7986,501.5415,888.0475,74
8512291569,0.9529,0.3033,0.0048,7.7179997E11,7.7179997E11,428.6264,507.1698,888.8942,89
8512291573,0.3147,0.6545,0.6874,5.8099997E11,5.8099997E11,425.471,509.5613,888.3983,67
8512291692,-0.6358,0.6083,0.4751,2.32399988E12,2.30700011E12,422.5505,499.5874,892.5016,266
8512291693,0.7922,0.6082,-0.0504,1.78600005E12,1.77799994E12,424.1549,499.4985,892.0886,205
8512291698,0.9373,0.2096,0.2783,5.20300003E11,5.20300003E11,418.6601,503.2896,890.6408,60
8512291699,0.0216,0.9454,0.3253,2.5580001E12,2.5580001E12,430.5667,506.5569,891.7253,295
8512291703,-0.3227,0.8948,0.3085,4.59600003E11,4.59600003E11,404.8697,503.7421,887.5961,53
8512291833,0.2044,0.5959,-0.7766,4.07600005E11,4.07600005E11,422.0775,499.9607,892.1285,47
8512291840,0.0127,-0.2735,0.9618,4.16300007E11,4.16300007E11,403.0135,507.0989,886.9732,48
8512291845,-0.3415,0.9366,0.0784,3.38200003E11,3.38200003E11,411.2884,513.1258,889.1506,39
8512291950,0.8171,-0.3188,-0.4803,4.59600003E11,4.42300006E11,421.957,420.4525,882.0041,51
8512291955,0.5734,0.4304,0.6971,2.42800001E11,2.42800001E11,424.2698,426.1784,884.8532,28
8512291967,0.0212,-0.3407,0.9399,1.03199998E12,9.7999998E11,404.2379,452.4775,882.1836,113
8512291968,-0.0436,-0.4021,0.9146,5.29000006E11,5.20300003E11,412.5525,445.3446,875.7077,60
8512291979,0.7851,0.0646,0.616,2.60200006E11,2.60200006E11,429.0105,445.8829,885.3936,30
8512291985,0.7184,0.681,0.1419,6.1510001E13,6.0750001E13,404.3926,452.359,879.1488,7005
8512291990,-0.5243,0.5184,0.6755,2.688E11,2.42800001E11,401.4915,453.34,878.2202,28
8512291994,-0.6568,0.7531,-0.0366,4.51000009E11,4.42300006E11,403.5951,458.3444,879.8113,51
8512291999,0.9813,0.1687,0.093,3.295E11,3.295E11,429.7917,464.0278,884.2693,38
8512292004,0.0301,-0.3245,0.9454,1.02299999E12,1.01500001E12,403.5913,467.714,885.0959,117
8512292005,0.5741,-0.683,0.4515,1.72600001E12,1.62200001E12,425.2782,469.081,882.8965,187
8512292006,0.6798,0.7319,-0.0461,2.34200007E11,2.25500004E11,425.7442,468.8992,882.8159,26
8512292013,0.7726,-0.1433,-0.6185,3.0700001E12,3.06099991E12,402.994,467.8723,885.5799,353
8512292021,0.9993,-0.034,0.0133,9.4270002E12,7.5970002E12,423.176,471.3173,885.5092,876
8512292077,0.0864,-0.662,0.7445,2.51500003E11,2.51500003E11,411.7004,424.5832,882.669,29
8512292078,0.8387,-0.2851,0.464,2.16800002E11,2.16800002E11,413.5925,423.4384,882.7797,25
8512292085,0.7211,0.2873,0.6304,1.41400002E12,1.40499996E12,405.8316,428.1575,882.9406,162
8512292090,-0.1179,0.882,0.4562,1.24900003E12,1.24900003E12,403.1366,436.1497,882.7434,144
8512292113,-0.0528,0.9976,0.0443,5.29000006E11,5.29000006E11,428.2514,446.1668,885.5346,61
8512292128,0.7689,0.6268,0.1261,1.82100001E11,1.73399998E11,403.825,458.2552,879.8476,20
8512292134,0.2143,0.9766,0.0152,7.1110001E11,7.1110001E11,426.1073,459.4667,885.4464,82
8512292135,-0.3726,-0.2323,0.8984,2.43699994E12,2.42800001E12,427.0751,460.0474,885.4578,280
8512292141,-0.412,0.8639,-0.2899,1.54399998E12,1.422E12,429.4638,463.9813,884.2758,164
8512292147,0.2447,0.0427,0.9687,7.8919998E11,7.6320001E11,430.0217,466.608,882.8475,88
8512292156,-0.4734,0.8143,0.3358,2.34200007E11,2.16800002E11,418.1563,472.83,884.9125,25
8512292159,0.1216,0.8207,0.5582,1.05800001E12,1.04900002E12,429.5448,469.6893,884.5443,121
8512292242,0.3457,-0.3851,0.8557,7.1110001E11,5.9839998E11,404.2556,452.7231,878.1672,69
8512292255,0.692,-0.2538,0.6758,3.295E11,2.86200005E11,401.8345,454.3102,878.7158,33
8512292256,0.8415,0.5351,0.0745,4.77000008E11,4.59600003E11,418.14,456.605,885.6786,53
8512292257,0.9268,0.1358,0.3502,3.42600004E12,3.42600004E12,420.6342,456.1505,884.7426,395
8512292262,-0.0785,-0.5879,0.8051,3.46900005E11,2.60200006E11,417.8198,458.5655,886.3415,30
8512292266,0.2534,0.9027,0.3478,1.09299997E12,1.09299997E12,406.0023,461.4486,884.0614,126
8512292282,0.9516,-0.2991,-0.0707,4.6049998E12,1.38800005E12,417.7789,472.3,884.4595,160
8512292283,0.2273,0.7515,0.6194,4.908E12,3.47799998E12,423.3804,471.3261,885.505,401
8512292286,0.4352,0.8985,-0.0578,1.36199995E12,1.318E12,414.0708,472.009,884.3956,152
8512292295,-0.1932,0.8459,0.497,8.1520001E11,8.0649998E11,419.2459,478.9654,887.7528,93
8512292300,0.4937,0.7192,0.4889,3.295E11,3.295E11,415.904,483.5584,891.3965,38
8512292301,-0.6616,0.6972,0.2761,2.081E11,2.081E11,426.4281,484.2359,888.1785,24
8512292334,0.6658,0.7456,-0.0288,1.171E12,1.16199994E12,407.3245,428.2158,882.556,134
8512292362,0.8457,0.2027,0.4937,3.20900006E11,3.20900006E11,422.8425,457.653,885.2543,37
8512292368,0.8127,0.0403,0.5813,3.03500001E11,3.03500001E11,414.0616,458.823,885.2751,35
8512292369,0.9434,0.2973,0.1467,1.54399998E12,7.4580001E11,417.9187,458.4965,886.4035,86
8512292370,0.8246,-0.49,0.2828,5.229E12,4.8219999E12,417.8123,458.5507,886.37,556
8512292371,0.6488,0.1515,-0.7457,4.24900002E11,4.16300007E11,429.1638,460.2632,886.0331,48
8512292376,0.4266,-0.2448,0.8707,1.90800003E11,1.90800003E11,416.407,458.4638,885.8627,22
8512292377,0.1586,0.8831,0.4415,2.25500004E11,2.25500004E11,429.0195,461.4191,885.2635,26
8512292381,-0.2755,0.9595,0.059,1.54399998E12,1.50899995E12,428.1695,465.7568,883.9143,174
8512292404,0.3087,0.8138,0.4923,1.318E12,1.318E12,419.5693,474.4301,885.5098,152
8512292409,0.451,-0.1415,0.8812,3.295E11,3.295E11,411.9127,480.1848,889.131,38
8512292414,0.3003,-0.4077,0.8623,2.60200006E11,2.60200006E11,415.8573,483.6989,891.8638,30
8512292415,0.8974,-0.3959,-0.1947,2.42800001E11,2.42800001E11,430.1018,485.1833,887.7397,28
8512292421,0.0512,0.8558,0.5148,1.82100001E11,1.73399998E11,414.9305,484.8487,893.2711,20
8512292422,0.8565,0.3318,-0.3953,6.2440001E11,6.1569997E11,423.6143,491.3257,893.7896,71
8512292423,0.3298,0.8125,-0.4807,1.275E12,1.26599994E12,423.9976,491.7323,892.9977,146
8512292456,0.3186,0.8868,-0.3349,1.37899999E12,1.36199995E12,404.9356,428.3516,882.8246,157
8512292457,-0.7168,0.2507,0.6506,2.86200005E11,2.86200005E11,417.3759,424.2156,885.3919,33
8512292460,0.0431,-0.5574,0.8291,9.7999998E11,9.7130001E11,411.0223,429.6271,885.0872,112
8512292481,0.9719,-0.0309,-0.2333,2.50599991E12,2.4199999E12,403.2497,452.7251,880.2599,279
8512292482,0.9033,0.1019,-0.4168,1.73399998E11,1.12699998E11,405.2695,452.6895,878.7597,13
8512292486,0.7857,0.2852,0.5489,8.6720001E11,7.1110001E11,414.1183,453.9755,886.0932,82
8512292511,-0.5501,0.8305,-0.088,2.41099997E12,2.342E12,402.7294,467.0111,887.6396,270
8512292518,-0.7716,0.3693,0.5179,1.28400006E12,1.00600001E12,417.3271,472.2418,884.2959,116
8512292534,-0.5005,0.8313,0.2419,2.16800002E11,1.82100001E11,424.8594,487.3927,894.1536,21
8512292573,-0.5672,0.8221,0.0503,1.68200005E12,1.64799998E12,400.41,432.4138,882.9993,190
8512292592,-0.2977,-0.5001,0.8132,2.34200007E11,2.25500004E11,402.3608,453.6608,882.1462,26
8512292614,-0.5665,0.4628,0.6818,2.16800002E11,2.16800002E11,418.5975,456.4456,885.4177,25
8512292626,0.3233,-0.7343,0.5968,2.51500003E11,2.51500003E11,430.5406,465.4481,884.0834,29
8512292627,0.9543,0.0444,-0.2954,3.72900004E11,3.46900005E11,426.2973,469.5747,883.498,40
8512292631,-0.0763,0.6736,0.7352,2.94799999E11,2.86200005E11,401.8938,467.8091,886.6215,33
8512292635,0.34,0.8886,0.308,1.89100007E13,1.88699996E13,421.2811,472.7021,887.214,2176
8512292665,0.5287,0.2927,0.7967,1.29000003E13,1.30099996E12,406.2041,421.7074,884.7465,150
8512292666,0.8792,0.2274,0.4188,1.11899994E12,1.11000001E12,406.8854,425.4891,883.9825,128
8512292667,-0.3529,0.0216,0.9354,4.85600002E11,4.85600002E11,430.5395,421.5347,891.2764,56
8512292672,0.7478,0.6293,-0.2113,1.84700004E12,1.75999995E12,423.0354,424.441,889.55,203
8512292673,0.5548,-0.6825,0.4758,5.9839998E11,2.60200006E11,426.7049,426.335,891.6038,30
8512292680,0.7461,0.3734,0.5512,3.81600006E11,3.20900006E11,400.0017,432.7952,882.8462,37
8512292719,-0.2703,-0.4997,0.823,4.77000008E11,4.77000008E11,421.8022,453.5186,886.8519,55
8512292723,0.3717,0.0513,0.9269,5.20300003E11,5.20300003E11,407.9596,460.0613,884.048,60
8512292724,0.128,0.808,0.5752,3.64200002E11,3.55600007E11,413.7884,458.1743,885.9704,41
8512292733,0.2498,0.3148,0.9157,7.1979998E11,7.1110001E11,427.6654,467.286,883.5252,82
8512292743,-0.1348,-0.3205,0.9376,1.18800004E12,1.18800004E12,414.472,471.2744,887.6473,137
8512292755,0.5871,0.8095,-0.0102,8.5849997E11,8.1520001E11,424.8792,485.7513,892.0242,94
8512292757,0.5743,-0.2578,0.777,3.61599992E12,3.50399994E12,406.4948,487.3868,891.794,404
8512292758,-0.3239,0.9377,-0.1256,3.77199998E12,2.081E11,418.239,488.2692,893.8853,24
8512292759,-0.2029,0.8107,0.5492,2.081E11,2.081E11,423.3903,491.14,893.8102,24
8512292777,0.6437,0.6588,0.3894,2.81800003E12,2.74000013E12,408.0023,421.5824,885.0798,316
8512292782,0.9164,-0.371,0.1501,3.64200002E11,3.64200002E11,416.9431,426.542,886.2048,42
8512292783,0.361,-0.0248,0.9322,1.09299997E12,1.08399998E12,423.8896,425.0864,890.0757,125
8512292784,-0.5804,0.1908,0.7917,4.59600003E11,4.59600003E11,426.4819,425.6524,891.9907,53
8512292790,-0.1903,-0.1756,0.9659,2.94799999E11,2.86200005E11,423.6001,425.5695,889.6484,33
8512292794,-0.3956,0.8923,-0.2174,3.03500001E11,3.03500001E11,429.7476,435.7159,888.2987,35
8512292795,0.629,0.5864,-0.5104,7.2850001E11,7.2850001E11,429.5706,433.0497,889.5777,84
8512292800,-0.4661,0.8493,-0.2479,1.54399998E12,1.52599999E12,405.1856,450.2502,883.3367,176
8512292801,0.7485,-0.6572,-0.0885,2.68000009E12,2.57599996E12,410.7677,443.5473,885.2747,297
8512292805,0.8253,0.1294,0.5497,1.56999995E12,7.5449998E11,400.4129,453.9351,881.802,87
8512292810,0.988,0.0423,0.1483,7.805E12,6.2440001E11,404.3737,452.361,878.9691,72
8512292816,0.8097,0.432,-0.3972,2.77500002E11,2.77500002E11,410.602,452.4533,885.7714,32
8512292820,0.8486,0.1197,-0.5154,3.55600007E11,3.46900005E11,417.728,457.8676,886.0596,40
8512292822,0.6329,0.4137,0.6545,2.93100008E12,2.93100008E12,407.1415,462.0313,885.2686,338
8512292845,0.8154,-0.3142,0.4861,9.7999998E11,9.6259998E11,410.3498,475.6345,890.3324,111
8512292853,0.3088,0.9406,0.1409,2.68000009E12,2.636E12,400.6685,480.7827,888.8038,304
8512292857,-0.4145,-0.1423,0.8989,4.77000008E11,4.59600003E11,401.6306,481.0051,889.1688,53
8512292898,0.5371,0.843,-0.0305,6.3309998E11,6.2440001E11,424.4231,424.6067,890.5876,72
8512292902,0.7423,0.2771,-0.6101,4.59600003E11,4.59600003E11,407.9698,430.0638,885.6102,53
8512292903,-0.2161,0.9616,0.1692,6.9380001E11,6.9380001E11,420.9155,427.0346,888.3621,80
8512292904,0.4819,0.6103,0.6288,1.73399998E12,1.71699995E12,426.5725,426.1567,891.5084,198
8512292916,0.4224,-0.5233,0.7401,5.117E12,5.0990002E12,407.114,447.212,884.8079,588
8512292917,0.7964,0.5552,0.2399,2.60200006E11,2.51500003E11,412.1129,442.7022,885.3395,29
8512292923,0.8301,-0.1624,0.5334,8.9319997E11,8.5849997E11,404.5753,451.5718,882.6023,99
8512292935,-0.6698,0.742,0.0302,1.58699998E12,1.57800006E12,415.9339,454.5514,886.7798,182
8512292936,-0.3916,0.8635,-0.3179,2.688E11,2.688E11,421.6658,452.6164,888.202,31
8512292949,0.1946,0.9442,-0.2656,3.20900006E11,3.20900006E11,413.3922,471.5623,888.1374,37
8512292950,0.797,0.5875,0.1401,2.25500004E11,2.25500004E11,424.6046,471.0576,884.6157,26
8512292951,0.8318,0.1619,0.5309,3.90200001E11,3.90200001E11,427.936,469.6403,884.842,45
8512292976,-0.1883,0.638,0.7467,9.7999998E11,9.7999998E11,421.971,487.6541,894.3596,113
8512293006,0.9912,0.0495,0.1228,2.34200007E11,2.25500004E11,403.8562,422.7448,883.6208,26
8512293007,-0.2524,0.9654,-0.0656,2.081E11,1.90800003E11,406.097,421.6298,885.3359,22
8512293015,0.6006,0.5272,0.601,1.43999998E12,1.43100006E12,410.0725,429.6956,886.1709,165
8512293016,-0.0799,0.8156,0.573,1.76900001E12,1.67399994E12,422.8522,424.3166,889.2258,193
8512293038,0.7121,0.1844,0.6775,9.4869997E12,2.51500003E11,400.586,454.0139,881.6573,29
8512293039,-0.6011,0.799,0.0126,6.6779998E11,6.2440001E11,408.2926,451.522,887.071,72
8512293045,0.5917,0.5274,-0.6097,2.02099995E12,1.95999996E12,402.9782,453.0471,880.1281,226
8512293051,0.3719,-0.2785,0.8855,4.07600005E11,4.07600005E11,408.7098,451.5081,885.6507,47
8512293052,0.4435,-0.3718,0.8155,4.33600004E11,4.33600004E11,411.783,452.8333,885.9207,50
8512293053,0.6566,0.6299,0.4148,2.09899998E12,2.02900007E12,414.0469,453.9037,886.0492,234
8512293060,0.7052,0.0988,-0.7021,5.55E11,5.55E11,411.7747,457.5812,884.9896,64
8512293075,0.8617,-0.0223,-0.5069,5.46300002E11,5.46300002E11,421.6599,467.5575,887.0306,63
8512293095,0.8756,0.4635,0.1358,4.94300004E11,4.94300004E11,428.6038,477.3256,891.1783,57
8512293102,0.3385,-0.7642,0.5491,1.11000001E12,1.04900002E12,413.6833,480.3258,892.6316,121
8512293103,0.5912,0.6886,0.4199,2.16800002E11,2.16800002E11,417.2834,481.4421,892.0505,25
8512293106,0.0133,0.9859,0.1667,3.23500009E12,3.1829999E12,403.4706,486.0344,890.6297,367
8512293130,0.041,0.7942,0.6063,9.2789998E11,9.1920001E11,401.0255,423.3749,883.5717,106
8512293136,-0.2467,-0.4466,0.86,3.20900006E11,3.20900006E11,411.866,420.8065,887.0848,37
8512293146,-0.5544,-0.2337,0.7987,1.99500005E11,1.99500005E11,421.451,426.5642,888.8429,23
8512293176,0.8281,0.3303,0.453,5.6369997E11,5.11700009E11,401.4268,453.2901,881.7313,59
